Tipo,Cantidad,Fecha,Pais,Estado
Confirmed,444,02-09-20,China,Shandong
Confirmed,250,02-09-20,China,Fujian
Confirmed,386,02-09-20,China,Sichuan
Confirmed,326,02-09-20,China,Beijing
Confirmed,54,02-09-20,China,Inner Mongolia
Confirmed,206,02-09-20,China,Hebei
Confirmed,138,02-10-20,China,Hainan
Confirmed,49,02-10-20,China,Xinjiang
Confirmed,337,02-10-20,China,Beijing
Confirmed,31728,02-10-20,China,Hubei
Confirmed,261,02-10-20,China,Fujian
Confirmed,83,02-10-20,China,Gansu
Confirmed,771,02-10-20,China,Jiangxi
Confirmed,299,02-10-20,China,Shanghai
Confirmed,405,02-10-20,China,Sichuan
Confirmed,213,02-10-20,China,Shaanxi
Confirmed,1,02-10-20,China,Tibet
Confirmed,830,02-10-20,China,Anhui
Confirmed,18,02-10-20,China,Qinghai
Confirmed,492,02-10-20,China,Jiangsu
Confirmed,80,02-10-20,China,Jilin
Confirmed,38,02-10-20,China,Hong Kong
Confirmed,58,02-10-20,China,Inner Mongolia
Confirmed,49,02-10-20,China,Ningxia
Confirmed,108,02-10-20,China,Liaoning
Confirmed,10,02-10-20,China,Macau
Confirmed,109,02-10-20,China,Guizhou
Confirmed,486,02-10-20,China,Chongqing
Confirmed,149,02-10-20,China,Yunnan
Confirmed,466,02-10-20,China,Shandong
Confirmed,1073,02-10-20,China,Henan
Confirmed,210,02-10-20,China,Guangxi
Confirmed,218,02-10-20,China,Hebei
Confirmed,1159,02-10-20,China,Guangdong
Confirmed,879,02-10-20,China,Hunan
Confirmed,1092,02-10-20,China,Zhejiang
Confirmed,119,02-10-20,China,Shanxi
Confirmed,95,02-10-20,China,Tianjin
Confirmed,331,02-10-20,China,Heilongjiang
Confirmed,127,02-11-20,China,Guizhou
Confirmed,111,02-11-20,China,Liaoning
Confirmed,360,02-11-20,China,Heilongjiang
Confirmed,515,02-11-20,China,Jiangsu
Confirmed,1177,02-11-20,China,Guangdong
Confirmed,487,02-11-20,China,Shandong
Confirmed,86,02-11-20,China,Gansu
Confirmed,58,02-11-20,China,Inner Mongolia
Confirmed,49,02-11-20,China,Hong Kong
Confirmed,239,02-11-20,China,Hebei
Confirmed,267,02-11-20,China,Fujian
Confirmed,33366,02-11-20,China,Hubei
Confirmed,804,02-11-20,China,Jiangxi
Confirmed,417,02-11-20,China,Sichuan
Confirmed,1117,02-11-20,China,Zhejiang
Confirmed,342,02-11-20,China,Beijing
Confirmed,18,02-11-20,China,Qinghai
Confirmed,860,02-11-20,China,Anhui
Confirmed,81,02-11-20,China,Jilin
Confirmed,303,02-11-20,China,Shanghai
Confirmed,10,02-11-20,China,Macau
Confirmed,106,02-11-20,China,Tianjin
Confirmed,55,02-11-20,China,Xinjiang
Confirmed,1105,02-11-20,China,Henan
Confirmed,215,02-11-20,China,Guangxi
Confirmed,124,02-11-20,China,Shanxi
Confirmed,53,02-11-20,China,Ningxia
Confirmed,505,02-11-20,China,Chongqing
Confirmed,912,02-11-20,China,Hunan
Confirmed,153,02-11-20,China,Yunnan
Confirmed,219,02-11-20,China,Shaanxi
Confirmed,144,02-11-20,China,Hainan
Confirmed,1,02-11-20,China,Tibet
Confirmed,126,02-12-20,China,Shanxi
Confirmed,844,02-12-20,China,Jiangxi
Confirmed,543,02-12-20,China,Jiangsu
Confirmed,352,02-12-20,China,Beijing
Confirmed,1131,02-12-20,China,Zhejiang
Confirmed,60,02-12-20,China,Inner Mongolia
Confirmed,112,02-12-20,China,Tianjin
Confirmed,33366,02-12-20,China,Hubei
Confirmed,133,02-12-20,China,Guizhou
Confirmed,518,02-12-20,China,Chongqing
Confirmed,1135,02-12-20,China,Henan
Confirmed,272,02-12-20,China,Fujian
Confirmed,18,02-12-20,China,Qinghai
Confirmed,10,02-12-20,China,Macau
Confirmed,154,02-12-20,China,Yunnan
Confirmed,946,02-12-20,China,Hunan
Confirmed,58,02-12-20,China,Ningxia
Confirmed,497,02-12-20,China,Shandong
Confirmed,225,02-12-20,China,Shaanxi
Confirmed,1219,02-12-20,China,Guangdong
Confirmed,251,02-12-20,China,Hebei
Confirmed,436,02-12-20,China,Sichuan
Confirmed,222,02-12-20,China,Guangxi
Confirmed,311,02-12-20,China,Shanghai
Confirmed,83,02-12-20,China,Jilin
Confirmed,50,02-12-20,China,Hong Kong
Confirmed,157,02-12-20,China,Hainan
Confirmed,87,02-12-20,China,Gansu
Confirmed,889,02-12-20,China,Anhui
Confirmed,378,02-12-20,China,Heilongjiang
Confirmed,1,02-12-20,China,Tibet
Confirmed,59,02-12-20,China,Xinjiang
Confirmed,116,02-12-20,China,Liaoning
Confirmed,157,2-13-2020,China,Hainan
Confirmed,53,2-13-2020,China,Hong Kong
Confirmed,48206,2-13-2020,China,Hubei
Confirmed,18,2-13-2020,China,Qinghai
Confirmed,366,2-13-2020,China,Beijing
Confirmed,126,2-13-2020,China,Shanxi
Confirmed,135,2-13-2020,China,Guizhou
Confirmed,84,2-13-2020,China,Jilin
Confirmed,279,2-13-2020,China,Fujian
Confirmed,872,2-13-2020,China,Jiangxi
Confirmed,1,2-13-2020,China,Tibet
Confirmed,222,2-13-2020,China,Guangxi
Confirmed,910,2-13-2020,China,Anhui
Confirmed,156,2-13-2020,China,Yunnan
Confirmed,90,2-13-2020,China,Gansu
Confirmed,968,2-13-2020,China,Hunan
Confirmed,529,2-13-2020,China,Chongqing
Confirmed,1145,2-13-2020,China,Zhejiang
Confirmed,509,2-13-2020,China,Shandong
Confirmed,119,2-13-2020,China,Tianjin
Confirmed,451,2-13-2020,China,Sichuan
Confirmed,315,2-13-2020,China,Shanghai
Confirmed,229,2-13-2020,China,Shaanxi
Confirmed,395,2-13-2020,China,Heilongjiang
Confirmed,1169,2-13-2020,China,Henan
Confirmed,61,2-13-2020,China,Inner Mongolia
Confirmed,10,2-13-2020,China,Macau
Confirmed,64,2-13-2020,China,Ningxia
Confirmed,570,2-13-2020,China,Jiangsu
Confirmed,1241,2-13-2020,China,Guangdong
Confirmed,117,2-13-2020,China,Liaoning
Confirmed,63,2-13-2020,China,Xinjiang
Confirmed,265,2-13-2020,China,Hebei
Confirmed,1184,2-14-2020,China,Henan
Confirmed,1261,2-14-2020,China,Guangdong
Confirmed,67,2-14-2020,China,Ningxia
Confirmed,318,2-14-2020,China,Shanghai
Confirmed,10,2-14-2020,China,Macau
Confirmed,900,2-14-2020,China,Jiangxi
Confirmed,65,2-14-2020,China,Inner Mongolia
Confirmed,127,2-14-2020,China,Shanxi
Confirmed,281,2-14-2020,China,Fujian
Confirmed,162,2-14-2020,China,Yunnan
Confirmed,119,2-14-2020,China,Liaoning
Confirmed,372,2-14-2020,China,Beijing
Confirmed,56,2-14-2020,China,Hong Kong
Confirmed,463,2-14-2020,China,Sichuan
Confirmed,54406,2-14-2020,China,Hubei
Confirmed,1,2-14-2020,China,Tibet
Confirmed,419,2-14-2020,China,Heilongjiang
Confirmed,120,2-14-2020,China,Tianjin
Confirmed,90,2-14-2020,China,Gansu
Confirmed,18,2-14-2020,China,Qinghai
Confirmed,1155,2-14-2020,China,Zhejiang
Confirmed,159,2-14-2020,China,Hainan
Confirmed,283,2-14-2020,China,Hebei
Confirmed,934,2-14-2020,China,Anhui
Confirmed,523,2-14-2020,China,Shandong
Confirmed,65,2-14-2020,China,Xinjiang
Confirmed,226,2-14-2020,China,Guangxi
Confirmed,988,2-14-2020,China,Hunan
Confirmed,86,2-14-2020,China,Jilin
Confirmed,140,2-14-2020,China,Guizhou
Confirmed,230,2-14-2020,China,Shaanxi
Confirmed,593,2-14-2020,China,Jiangsu
Confirmed,537,2-14-2020,China,Chongqing
Confirmed,10,2-15-2020,China,Macau
Confirmed,375,2-15-2020,China,Beijing
Confirmed,162,2-15-2020,China,Hainan
Confirmed,604,2-15-2020,China,Jiangsu
Confirmed,90,2-15-2020,China,Gansu
Confirmed,168,2-15-2020,China,Yunnan
Confirmed,70,2-15-2020,China,Ningxia
Confirmed,235,2-15-2020,China,Guangxi
Confirmed,1212,2-15-2020,China,Henan
Confirmed,143,2-15-2020,China,Guizhou
Confirmed,913,2-15-2020,China,Jiangxi
Confirmed,70,2-15-2020,China,Xinjiang
Confirmed,950,2-15-2020,China,Anhui
Confirmed,1162,2-15-2020,China,Zhejiang
Confirmed,544,2-15-2020,China,Chongqing
Confirmed,425,2-15-2020,China,Heilongjiang
Confirmed,119,2-15-2020,China,Liaoning
Confirmed,56249,2-15-2020,China,Hubei
Confirmed,1294,2-15-2020,China,Guangdong
Confirmed,232,2-15-2020,China,Shaanxi
Confirmed,128,2-15-2020,China,Shanxi
Confirmed,291,2-15-2020,China,Hebei
Confirmed,470,2-15-2020,China,Sichuan
Confirmed,122,2-15-2020,China,Tianjin
Confirmed,532,2-15-2020,China,Shandong
Confirmed,1001,2-15-2020,China,Hunan
Confirmed,326,2-15-2020,China,Shanghai
Confirmed,285,2-15-2020,China,Fujian
Confirmed,1,2-15-2020,China,Tibet
Confirmed,18,2-15-2020,China,Qinghai
Confirmed,56,2-15-2020,China,Hong Kong
Confirmed,68,2-15-2020,China,Inner Mongolia
Confirmed,88,2-15-2020,China,Jilin
Confirmed,537,2-16-2020,China,Shandong
Confirmed,1316,2-16-2020,China,Guangdong
Confirmed,300,2-16-2020,China,Hebei
Confirmed,171,2-16-2020,China,Yunnan
Confirmed,70,2-16-2020,China,Ningxia
Confirmed,162,2-16-2020,China,Hainan
Confirmed,71,2-16-2020,China,Xinjiang
Confirmed,1004,2-16-2020,China,Hunan
Confirmed,1167,2-16-2020,China,Zhejiang
Confirmed,962,2-16-2020,China,Anhui
Confirmed,237,2-16-2020,China,Guangxi
Confirmed,481,2-16-2020,China,Sichuan
Confirmed,70,2-16-2020,China,Inner Mongolia
Confirmed,129,2-16-2020,China,Shanxi
Confirmed,380,2-16-2020,China,Beijing
Confirmed,1231,2-16-2020,China,Henan
Confirmed,236,2-16-2020,China,Shaanxi
Confirmed,57,2-16-2020,China,Hong Kong
Confirmed,58182,2-16-2020,China,Hubei
Confirmed,445,2-16-2020,China,Heilongjiang
Confirmed,10,2-16-2020,China,Macau
Confirmed,144,2-16-2020,China,Guizhou
Confirmed,287,2-16-2020,China,Fujian
Confirmed,121,2-16-2020,China,Liaoning
Confirmed,551,2-16-2020,China,Chongqing
Confirmed,617,2-16-2020,China,Jiangsu
Confirmed,1,2-16-2020,China,Tibet
Confirmed,328,2-16-2020,China,Shanghai
Confirmed,89,2-16-2020,China,Jilin
Confirmed,90,2-16-2020,China,Gansu
Confirmed,925,2-16-2020,China,Jiangxi
Confirmed,18,2-16-2020,China,Qinghai
Confirmed,124,2-16-2020,China,Tianjin
Confirmed,130,2-17-2020,China,Shanxi
Confirmed,541,2-17-2020,China,Shandong
Confirmed,70,2-17-2020,China,Ningxia
Confirmed,10,2-17-2020,China,Macau
Confirmed,121,2-17-2020,China,Liaoning
Confirmed,171,2-17-2020,China,Yunnan
Confirmed,240,2-17-2020,China,Shaanxi
Confirmed,59989,2-17-2020,China,Hubei
Confirmed,301,2-17-2020,China,Hebei
Confirmed,75,2-17-2020,China,Xinjiang
Confirmed,163,2-17-2020,China,Hainan
Confirmed,553,2-17-2020,China,Chongqing
Confirmed,333,2-17-2020,China,Shanghai
Confirmed,1171,2-17-2020,China,Zhejiang
Confirmed,495,2-17-2020,China,Sichuan
Confirmed,457,2-17-2020,China,Heilongjiang
Confirmed,89,2-17-2020,China,Jilin
Confirmed,930,2-17-2020,China,Jiangxi
Confirmed,626,2-17-2020,China,Jiangsu
Confirmed,60,2-17-2020,China,Hong Kong
Confirmed,290,2-17-2020,China,Fujian
Confirmed,91,2-17-2020,China,Gansu
Confirmed,1006,2-17-2020,China,Hunan
Confirmed,973,2-17-2020,China,Anhui
Confirmed,381,2-17-2020,China,Beijing
Confirmed,1,2-17-2020,China,Tibet
Confirmed,18,2-17-2020,China,Qinghai
Confirmed,238,2-17-2020,China,Guangxi
Confirmed,125,2-17-2020,China,Tianjin
Confirmed,146,2-17-2020,China,Guizhou
Confirmed,1246,2-17-2020,China,Henan
Confirmed,72,2-17-2020,China,Inner Mongolia
Confirmed,1322,2-17-2020,China,Guangdong
Confirmed,172,2-18-2020,China,Yunnan
Confirmed,76,2-18-2020,China,Xinjiang
Confirmed,242,2-18-2020,China,Guangxi
Confirmed,982,2-18-2020,China,Anhui
Confirmed,146,2-18-2020,China,Guizhou
Confirmed,73,2-18-2020,China,Inner Mongolia
Confirmed,1007,2-18-2020,China,Hunan
Confirmed,1172,2-18-2020,China,Zhejiang
Confirmed,629,2-18-2020,China,Jiangsu
Confirmed,89,2-18-2020,China,Jilin
Confirmed,333,2-18-2020,China,Shanghai
Confirmed,91,2-18-2020,China,Gansu
Confirmed,128,2-18-2020,China,Tianjin
Confirmed,306,2-18-2020,China,Hebei
Confirmed,61682,2-18-2020,China,Hubei
Confirmed,121,2-18-2020,China,Liaoning
Confirmed,387,2-18-2020,China,Beijing
Confirmed,292,2-18-2020,China,Fujian
Confirmed,1328,2-18-2020,China,Guangdong
Confirmed,18,2-18-2020,China,Qinghai
Confirmed,464,2-18-2020,China,Heilongjiang
Confirmed,1257,2-18-2020,China,Henan
Confirmed,555,2-18-2020,China,Chongqing
Confirmed,508,2-18-2020,China,Sichuan
Confirmed,543,2-18-2020,China,Shandong
Confirmed,10,2-18-2020,China,Macau
Confirmed,62,2-18-2020,China,Hong Kong
Confirmed,70,2-18-2020,China,Ningxia
Confirmed,240,2-18-2020,China,Shaanxi
Confirmed,933,2-18-2020,China,Jiangxi
Confirmed,1,2-18-2020,China,Tibet
Confirmed,163,2-18-2020,China,Hainan
Confirmed,131,2-18-2020,China,Shanxi
Confirmed,76,2-19-2020,China,Xinjiang
Confirmed,934,2-19-2020,China,Jiangxi
Confirmed,560,2-19-2020,China,Chongqing
Confirmed,75,2-19-2020,China,Inner Mongolia
Confirmed,470,2-19-2020,China,Heilongjiang
Confirmed,242,2-19-2020,China,Shaanxi
Confirmed,71,2-19-2020,China,Ningxia
Confirmed,1008,2-19-2020,China,Hunan
Confirmed,18,2-19-2020,China,Qinghai
Confirmed,544,2-19-2020,China,Shandong
Confirmed,63,2-19-2020,China,Hong Kong
Confirmed,1262,2-19-2020,China,Henan
Confirmed,131,2-19-2020,China,Shanxi
Confirmed,514,2-19-2020,China,Sichuan
Confirmed,90,2-19-2020,China,Jilin
Confirmed,168,2-19-2020,China,Hainan
Confirmed,172,2-19-2020,China,Yunnan
Confirmed,91,2-19-2020,China,Gansu
Confirmed,393,2-19-2020,China,Beijing
Confirmed,1,2-19-2020,China,Tibet
Confirmed,293,2-19-2020,China,Fujian
Confirmed,62031,2-19-2020,China,Hubei
Confirmed,1331,2-19-2020,China,Guangdong
Confirmed,244,2-19-2020,China,Guangxi
Confirmed,130,2-19-2020,China,Tianjin
Confirmed,10,2-19-2020,China,Macau
Confirmed,306,2-19-2020,China,Hebei
Confirmed,146,2-19-2020,China,Guizhou
Confirmed,121,2-19-2020,China,Liaoning
Confirmed,986,2-19-2020,China,Anhui
Confirmed,333,2-19-2020,China,Shanghai
Confirmed,1174,2-19-2020,China,Zhejiang
Confirmed,631,2-19-2020,China,Jiangsu
Confirmed,1010,2-20-2020,China,Hunan
Confirmed,245,2-20-2020,China,Shaanxi
Confirmed,91,2-20-2020,China,Gansu
Confirmed,62442,2-20-2020,China,Hubei
Confirmed,18,2-20-2020,China,Qinghai
Confirmed,71,2-20-2020,China,Ningxia
Confirmed,132,2-20-2020,China,Shanxi
Confirmed,1175,2-20-2020,China,Zhejiang
Confirmed,1265,2-20-2020,China,Henan
Confirmed,1,2-20-2020,China,Tibet
Confirmed,520,2-20-2020,China,Sichuan
Confirmed,546,2-20-2020,China,Shandong
Confirmed,1332,2-20-2020,China,Guangdong
Confirmed,91,2-20-2020,China,Jilin
Confirmed,476,2-20-2020,China,Heilongjiang
Confirmed,334,2-20-2020,China,Shanghai
Confirmed,121,2-20-2020,China,Liaoning
Confirmed,68,2-20-2020,China,Hong Kong
Confirmed,934,2-20-2020,China,Jiangxi
Confirmed,395,2-20-2020,China,Beijing
Confirmed,131,2-20-2020,China,Tianjin
Confirmed,10,2-20-2020,China,Macau
Confirmed,631,2-20-2020,China,Jiangsu
Confirmed,174,2-20-2020,China,Yunnan
Confirmed,146,2-20-2020,China,Guizhou
Confirmed,168,2-20-2020,China,Hainan
Confirmed,987,2-20-2020,China,Anhui
Confirmed,75,2-20-2020,China,Inner Mongolia
Confirmed,76,2-20-2020,China,Xinjiang
Confirmed,307,2-20-2020,China,Hebei
Confirmed,567,2-20-2020,China,Chongqing
Confirmed,293,2-20-2020,China,Fujian
Confirmed,245,2-20-2020,China,Guangxi
Confirmed,10,2-21-2020,China,Macau
Confirmed,132,2-21-2020,China,Tianjin
Confirmed,479,2-21-2020,China,Heilongjiang
Confirmed,1011,2-21-2020,China,Hunan
Confirmed,132,2-21-2020,China,Shanxi
Confirmed,168,2-21-2020,China,Hainan
Confirmed,18,2-21-2020,China,Qinghai
Confirmed,308,2-21-2020,China,Hebei
Confirmed,91,2-21-2020,China,Gansu
Confirmed,76,2-21-2020,China,Xinjiang
Confirmed,525,2-21-2020,China,Sichuan
Confirmed,174,2-21-2020,China,Yunnan
Confirmed,91,2-21-2020,China,Jilin
Confirmed,62662,2-21-2020,China,Hubei
Confirmed,988,2-21-2020,China,Anhui
Confirmed,396,2-21-2020,China,Beijing
Confirmed,1333,2-21-2020,China,Guangdong
Confirmed,121,2-21-2020,China,Liaoning
Confirmed,572,2-21-2020,China,Chongqing
Confirmed,68,2-21-2020,China,Hong Kong
Confirmed,1267,2-21-2020,China,Henan
Confirmed,146,2-21-2020,China,Guizhou
Confirmed,293,2-21-2020,China,Fujian
Confirmed,1,2-21-2020,China,Tibet
Confirmed,749,2-21-2020,China,Shandong
Confirmed,245,2-21-2020,China,Shaanxi
Confirmed,246,2-21-2020,China,Guangxi
Confirmed,71,2-21-2020,China,Ningxia
Confirmed,1203,2-21-2020,China,Zhejiang
Confirmed,631,2-21-2020,China,Jiangsu
Confirmed,75,2-21-2020,China,Inner Mongolia
Confirmed,334,2-21-2020,China,Shanghai
Confirmed,934,2-21-2020,China,Jiangxi
Confirmed,479,2-22-2020,China,Heilongjiang
Confirmed,64084,2-22-2020,China,Hubei
Confirmed,1270,2-22-2020,China,Henan
Confirmed,91,2-22-2020,China,Jilin
Confirmed,245,2-22-2020,China,Shaanxi
Confirmed,399,2-22-2020,China,Beijing
Confirmed,121,2-22-2020,China,Liaoning
Confirmed,1205,2-22-2020,China,Zhejiang
Confirmed,934,2-22-2020,China,Jiangxi
Confirmed,91,2-22-2020,China,Gansu
Confirmed,69,2-22-2020,China,Hong Kong
Confirmed,309,2-22-2020,China,Hebei
Confirmed,1339,2-22-2020,China,Guangdong
Confirmed,1,2-22-2020,China,Tibet
Confirmed,75,2-22-2020,China,Inner Mongolia
Confirmed,335,2-22-2020,China,Shanghai
Confirmed,249,2-22-2020,China,Guangxi
Confirmed,10,2-22-2020,China,Macau
Confirmed,76,2-22-2020,China,Xinjiang
Confirmed,631,2-22-2020,China,Jiangsu
Confirmed,132,2-22-2020,China,Shanxi
Confirmed,573,2-22-2020,China,Chongqing
Confirmed,1013,2-22-2020,China,Hunan
Confirmed,18,2-22-2020,China,Qinghai
Confirmed,293,2-22-2020,China,Fujian
Confirmed,71,2-22-2020,China,Ningxia
Confirmed,989,2-22-2020,China,Anhui
Confirmed,750,2-22-2020,China,Shandong
Confirmed,174,2-22-2020,China,Yunnan
Confirmed,526,2-22-2020,China,Sichuan
Confirmed,168,2-22-2020,China,Hainan
Confirmed,135,2-22-2020,China,Tianjin
Confirmed,146,2-22-2020,China,Guizhou
Confirmed,1271,2-23-2020,China,Henan
Confirmed,989,2-23-2020,China,Anhui
Confirmed,293,2-23-2020,China,Fujian
Confirmed,249,2-23-2020,China,Guangxi
Confirmed,245,2-23-2020,China,Shaanxi
Confirmed,174,2-23-2020,China,Yunnan
Confirmed,399,2-23-2020,China,Beijing
Confirmed,71,2-23-2020,China,Ningxia
Confirmed,75,2-23-2020,China,Inner Mongolia
Confirmed,64084,2-23-2020,China,Hubei
Confirmed,121,2-23-2020,China,Liaoning
Confirmed,335,2-23-2020,China,Shanghai
Confirmed,631,2-23-2020,China,Jiangsu
Confirmed,1205,2-23-2020,China,Zhejiang
Confirmed,1342,2-23-2020,China,Guangdong
Confirmed,91,2-23-2020,China,Gansu
Confirmed,168,2-23-2020,China,Hainan
Confirmed,480,2-23-2020,China,Heilongjiang
Confirmed,1,2-23-2020,China,Tibet
Confirmed,10,2-23-2020,China,Macau
Confirmed,74,2-23-2020,China,Hong Kong
Confirmed,18,2-23-2020,China,Qinghai
Confirmed,754,2-23-2020,China,Shandong
Confirmed,526,2-23-2020,China,Sichuan
Confirmed,311,2-23-2020,China,Hebei
Confirmed,146,2-23-2020,China,Guizhou
Confirmed,1016,2-23-2020,China,Hunan
Confirmed,91,2-23-2020,China,Jilin
Confirmed,76,2-23-2020,China,Xinjiang
Confirmed,575,2-23-2020,China,Chongqing
Confirmed,132,2-23-2020,China,Shanxi
Confirmed,135,2-23-2020,China,Tianjin
Confirmed,934,2-23-2020,China,Jiangxi
Confirmed,135,2-24-2020,China,Tianjin
Confirmed,480,2-24-2020,China,Heilongjiang
Confirmed,71,2-24-2020,China,Ningxia
Confirmed,10,2-24-2020,China,Macau
Confirmed,1345,2-24-2020,China,Guangdong
Confirmed,79,2-24-2020,China,Hong Kong
Confirmed,75,2-24-2020,China,Inner Mongolia
Confirmed,631,2-24-2020,China,Jiangsu
Confirmed,251,2-24-2020,China,Guangxi
Confirmed,1205,2-24-2020,China,Zhejiang
Confirmed,168,2-24-2020,China,Hainan
Confirmed,527,2-24-2020,China,Sichuan
Confirmed,64287,2-24-2020,China,Hubei
Confirmed,311,2-24-2020,China,Hebei
Confirmed,293,2-24-2020,China,Fujian
Confirmed,93,2-24-2020,China,Jilin
Confirmed,1,2-24-2020,China,Tibet
Confirmed,399,2-24-2020,China,Beijing
Confirmed,18,2-24-2020,China,Qinghai
Confirmed,755,2-24-2020,China,Shandong
Confirmed,245,2-24-2020,China,Shaanxi
Confirmed,576,2-24-2020,China,Chongqing
Confirmed,121,2-24-2020,China,Liaoning
Confirmed,1271,2-24-2020,China,Henan
Confirmed,1016,2-24-2020,China,Hunan
Confirmed,335,2-24-2020,China,Shanghai
Confirmed,989,2-24-2020,China,Anhui
Confirmed,146,2-24-2020,China,Guizhou
Confirmed,91,2-24-2020,China,Gansu
Confirmed,133,2-24-2020,China,Shanxi
Confirmed,76,2-24-2020,China,Xinjiang
Confirmed,934,2-24-2020,China,Jiangxi
Confirmed,174,2-24-2020,China,Yunnan
Confirmed,168,2-25-2020,China,Hainan
Confirmed,121,2-25-2020,China,Liaoning
Confirmed,93,2-25-2020,China,Jilin
Confirmed,1205,2-25-2020,China,Zhejiang
Confirmed,71,2-25-2020,China,Ningxia
Confirmed,10,2-25-2020,China,Macau
Confirmed,756,2-25-2020,China,Shandong
Confirmed,529,2-25-2020,China,Sichuan
Confirmed,480,2-25-2020,China,Heilongjiang
Confirmed,1016,2-25-2020,China,Hunan
Confirmed,576,2-25-2020,China,Chongqing
Confirmed,1271,2-25-2020,China,Henan
Confirmed,76,2-25-2020,China,Xinjiang
Confirmed,18,2-25-2020,China,Qinghai
Confirmed,135,2-25-2020,China,Tianjin
Confirmed,133,2-25-2020,China,Shanxi
Confirmed,174,2-25-2020,China,Yunnan
Confirmed,146,2-25-2020,China,Guizhou
Confirmed,989,2-25-2020,China,Anhui
Confirmed,252,2-25-2020,China,Guangxi
Confirmed,91,2-25-2020,China,Gansu
Confirmed,631,2-25-2020,China,Jiangsu
Confirmed,400,2-25-2020,China,Beijing
Confirmed,75,2-25-2020,China,Inner Mongolia
Confirmed,294,2-25-2020,China,Fujian
Confirmed,245,2-25-2020,China,Shaanxi
Confirmed,336,2-25-2020,China,Shanghai
Confirmed,84,2-25-2020,China,Hong Kong
Confirmed,311,2-25-2020,China,Hebei
Confirmed,934,2-25-2020,China,Jiangxi
Confirmed,1347,2-25-2020,China,Guangdong
Confirmed,1,2-25-2020,China,Tibet
Confirmed,64786,2-25-2020,China,Hubei
Confirmed,121,2-26-2020,China,Liaoning
Confirmed,135,2-26-2020,China,Tianjin
Confirmed,91,2-26-2020,China,Gansu
Confirmed,989,2-26-2020,China,Anhui
Confirmed,312,2-26-2020,China,Hebei
Confirmed,18,2-26-2020,China,Qinghai
Confirmed,531,2-26-2020,China,Sichuan
Confirmed,631,2-26-2020,China,Jiangsu
Confirmed,93,2-26-2020,China,Jilin
Confirmed,91,2-26-2020,China,Hong Kong
Confirmed,756,2-26-2020,China,Shandong
Confirmed,65187,2-26-2020,China,Hubei
Confirmed,400,2-26-2020,China,Beijing
Confirmed,294,2-26-2020,China,Fujian
Confirmed,576,2-26-2020,China,Chongqing
Confirmed,1205,2-26-2020,China,Zhejiang
Confirmed,71,2-26-2020,China,Ningxia
Confirmed,76,2-26-2020,China,Xinjiang
Confirmed,146,2-26-2020,China,Guizhou
Confirmed,934,2-26-2020,China,Jiangxi
Confirmed,75,2-26-2020,China,Inner Mongolia
Confirmed,10,2-26-2020,China,Macau
Confirmed,1,2-26-2020,China,Tibet
Confirmed,1271,2-26-2020,China,Henan
Confirmed,480,2-26-2020,China,Heilongjiang
Confirmed,1016,2-26-2020,China,Hunan
Confirmed,1347,2-26-2020,China,Guangdong
Confirmed,133,2-26-2020,China,Shanxi
Confirmed,252,2-26-2020,China,Guangxi
Confirmed,337,2-26-2020,China,Shanghai
Confirmed,174,2-26-2020,China,Yunnan
Confirmed,168,2-26-2020,China,Hainan
Confirmed,245,2-26-2020,China,Shaanxi
Confirmed,252,2-27-2020,China,Guangxi
Confirmed,337,2-27-2020,China,Shanghai
Confirmed,146,2-27-2020,China,Guizhou
Confirmed,296,2-27-2020,China,Fujian
Confirmed,168,2-27-2020,China,Hainan
Confirmed,410,2-27-2020,China,Beijing
Confirmed,65596,2-27-2020,China,Hubei
Confirmed,1205,2-27-2020,China,Zhejiang
Confirmed,934,2-27-2020,China,Jiangxi
Confirmed,92,2-27-2020,China,Hong Kong
Confirmed,576,2-27-2020,China,Chongqing
Confirmed,93,2-27-2020,China,Jilin
Confirmed,756,2-27-2020,China,Shandong
Confirmed,534,2-27-2020,China,Sichuan
Confirmed,631,2-27-2020,China,Jiangsu
Confirmed,480,2-27-2020,China,Heilongjiang
Confirmed,1272,2-27-2020,China,Henan
Confirmed,121,2-27-2020,China,Liaoning
Confirmed,1347,2-27-2020,China,Guangdong
Confirmed,989,2-27-2020,China,Anhui
